0	28	[0.0056322247639077492979108996065786797464254509916630 +/- 1.77e-54]	[1.0928163064623320207e-26 +/- 7.35e-47]
0	29	0	0
0	30	[-0.0020790825539766168630700011584925373786098449786679 +/- 1.38e-53]	[8.4597946528802779958e-26 +/- 3.59e-46]
0	31	0	0
0	32	[-0.0012502701400335297822526000048135803229880042986790 +/- 2.51e-53]	[8.6120369016455115647e-26 +/- 2.29e-46]
0	33	0	0
0	34	[0.0029164658698425360236071338230113924458295967665009 +/- 5.73e-54]	[2.4940922659715328911e-26 +/- 2.93e-46]
0	35	0	0
0	36	[-0.0024486624973150084811364061332584785166669042379811 +/- 4.39e-53]	[1.1302810470771227364e-25 +/- 2.48e-45]
0	37	0	0
0	38	[0.00085263301284662925968980332246942984668989183390858 +/- 2.50e-54]	[2.8245382967449275376e-26 +/- 2.70e-46]
0	39	0	0
0	40	[0.00050023930880887959416214194584440726036396750349739 +/- 3.00e-54]	[1.1698310180427557616e-25 +/- 4.27e-45]
0	41	0	0
0	42	[-0.00098439208872131251729370583833034634917288086696629 +/- 6.2e-56]	[4.4365875647372684164e-26 +/- 1.42e-47]
0	43	0	0
0	44	[0.00073477344947719700345781845123965423555472180791678 +/- 2.11e-54]	[1.3246253685774053552e-25 +/- 3.18e-45]
0	45	0	0
0	46	[-0.00022663289328556633515274178660211797586682929781090 +/- 2.68e-54]	[1.3895206753521190819e-26 +/- 3.55e-46]
0	47	0	0
0	48	[-0.00013092489258699383230024501287179290070267623467916 +/- 1.78e-54]	[1.4865937234139798492e-25 +/- 8.04e-46]
0	49	0	0
0	50	[0.00021605491435461415100701892598812151024301756963851 +/- 1.89e-54]	[1.0061361238259714701e-25 +/- 1.60e-45]
0	51	0	0
0	52	[-0.00013547972235679981808643846430704639799880133825667 +/- 6.08e-55]	[6.6820841710869368727e-26 +/- 3.32e-46]
0	53	0	0
0	54	[3.3279356422474849622350181910114980213591966697741e-5 +/- 8.80e-56]	[1.8598080682014277970e-25 +/- 2.22e-45]
0	55	0	0
0	56	[2.2474011558927774335988268905350321758065443159993e-5 +/- 4.48e-55]	[2.0325934451633221445e-25 +/- 4.39e-45]
0	57	0	0
0	58	[-3.3759392158205590493781244223545223850075690679910e-5 +/- 4.34e-55]	[1.5388376315322353087e-25 +/- 4.73e-45]
0	59	0	0
0	60	[2.4983037769174773903801484423302212925738926537964e-5 +/- 4.22e-55]	[9.1595146032194060131e-26 +/- 3.39e-46]
0	61	0	0
0	62	[-1.3720787614350112006746278477228657661423046613459e-5 +/- 4.60e-55]	[4.5327685687526901675e-26 +/- 1.19e-46]
0	63	0	0
0	64	[6.1778743221846892413379909927688340508645799638166e-6 +/- 6.72e-57]	[1.9252868523046806502e-26 +/- 3.59e-46]
0	65	0	0
0	66	[-2.3824474147581227873360948481826486261763142023333e-6 +/- 6.29e-57]	[7.1644107633894215957e-27 +/- 3.71e-47]
0	67	0	0
0	68	[8.0663136984808436426842537910798624045923618672034e-7 +/- 4.02e-57]	[2.3764162581715059036e-27 +/- 2.89e-47]
0	69	0	0
0	70	[-2.4367213504466934152971636753151664782893114117881e-7 +/- 7.42e-58]	[7.1026211078446628362e-28 +/- 1.36e-48]
0	71	0	0
1	1	[1.7795318289556703988280733320150521269293858217229 +/- 3.68e-50]	[5.0810349482684609109e-26 +/- 4.80e-47]
1	2	0	0
1	3	[-0.24201367810161793094798154266153968249028217030723 +/- 2.10e-51]	[7.7274803026809392868e-26 +/- 2.69e-46]
1	4	0	0
1	5	[-0.050042618784083604617357450855046352502923058256022 +/- 2.56e-52]	[9.5493087068968901913e-26 +/- 1.42e-46]
1	6	0	0
1	7	[-0.15416003867785128973894848341386231526797725797315 +/- 2.58e-51]	[1.0853273269106172819e-25 +/- 1.56e-45]
1	8	0	0
1	9	[0.066018341801508213122765315186994089097122873112066 +/- 3.92e-52]	[1.1528267533780974742e-25 +/- 1.51e-45]
1	10	0	0
1	11	[-0.024350179446112616000394612269560544964221577860938 +/- 1.60e-52]	[1.1060734616049260860e-25 +/- 2.14e-45]
1	12	0	0
1	13	[-0.025919180817476325626875985291047636419869290494507 +/- 1.05e-52]	[8.8774195035156271451e-26 +/- 1.20e-46]
1	14	0	0
1	15	[0.041524397301394833113045225601514866113183971324810 +/- 1.44e-52]	[4.2169938317391627051e-26 +/- 3.89e-46]
1	16	0	0
1	17	[-0.027203390464214586398206259114261043056500842045927 +/- 2.78e-52]	[4.0387757954420007315e-26 +/- 4.70e-46]
